route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
59_1,FULLW,59_1_PM_1,,,,
59_1,FULLW,59_1_PM_2,,,,
59_1,FULLW,59_1_PM_3,,,,
59_1,FULLW,59_1_PM_4,,,,
59_1,FULLW,59_1_PM_5,,,,
59_1,FULLW,59_1_PM_6,,,,
59_2,FULLW,59_2_PM_1,,,,
59_2,FULLW,59_2_PM_2,,,,
59_2,FULLW,59_2_PM_3,,,,
59_2,FULLW,59_2_PM_4,,,,
59_2,FULLW,59_2_PM_5,,,,
59_2,FULLW,59_2_PM_6,,,,
60A_1,FULLW,60A_1_PM_1,,,,
60A_1,FULLW,60A_1_PM_2,,,,
60A_1,FULLW,60A_1_PM_3,,,,
60A_1,FULLW,60A_1_PM_4,,,,
60A_1,FULLW,60A_1_PM_5,,,,
60A_1,FULLW,60A_1_PM_6,,,,
60A_2,FULLW,60A_2_PM_1,,,,
60A_2,FULLW,60A_2_PM_2,,,,
60A_2,FULLW,60A_2_PM_3,,,,
60A_2,FULLW,60A_2_PM_4,,,,
60A_2,FULLW,60A_2_PM_5,,,,
60A_2,FULLW,60A_2_PM_6,,,,
60B_1,FULLW,60B_1_PM_1,,,,
60B_1,FULLW,60B_1_PM_2,,,,
60B_1,FULLW,60B_1_PM_3,,,,
60B_1,FULLW,60B_1_PM_4,,,,
60B_1,FULLW,60B_1_PM_5,,,,
60B_1,FULLW,60B_1_PM_6,,,,
60B_1,FULLW,60B_1_PM_7,,,,
60B_1,FULLW,60B_1_PM_8,,,,
60B_2,FULLW,60B_2_PM_1,,,,
60B_2,FULLW,60B_2_PM_2,,,,
60B_2,FULLW,60B_2_PM_3,,,,
60B_2,FULLW,60B_2_PM_4,,,,
60B_2,FULLW,60B_2_PM_5,,,,
60B_2,FULLW,60B_2_PM_6,,,,
60B_2,FULLW,60B_2_PM_7,,,,
60B_2,FULLW,60B_2_PM_8,,,,
61_1,FULLW,61_1_PM_1,,,,
61_1,FULLW,61_1_PM_2,,,,
61_1,FULLW,61_1_PM_3,,,,
61_1,FULLW,61_1_PM_4,,,,
61_1,FULLW,61_1_PM_5,,,,
61_2,FULLW,61_2_PM_1,,,,
61_2,FULLW,61_2_PM_2,,,,
61_2,FULLW,61_2_PM_3,,,,
61_2,FULLW,61_2_PM_4,,,,
61_2,FULLW,61_2_PM_5,,,,
62_1,FULLW,62_1_PM_1,,,,
62_1,FULLW,62_1_PM_2,,,,
62_1,FULLW,62_1_PM_3,,,,
62_1,FULLW,62_1_PM_4,,,,
62_1,FULLW,62_1_PM_5,,,,
62_1,FULLW,62_1_PM_6,,,,
62_1,FULLW,62_1_PM_7,,,,
62_1,FULLW,62_1_PM_8,,,,
62_1,FULLW,62_1_PM_9,,,,
62_1,FULLW,62_1_PM_10,,,,
62_1,FULLW,62_1_PM_11,,,,
62_1,FULLW,62_1_PM_12,,,,
62_1,FULLW,62_1_PM_13,,,,
62_1,FULLW,62_1_PM_14,,,,
62_1,FULLW,62_1_PM_15,,,,
62_1,FULLW,62_1_PM_16,,,,
62_1,FULLW,62_1_PM_17,,,,
62_1,FULLW,62_1_PM_18,,,,
62_1,FULLW,62_1_PM_19,,,,
62_1,FULLW,62_1_PM_20,,,,
62_1,FULLW,62_1_PM_21,,,,
62_2,FULLW,62_2_PM_1,,,,
62_2,FULLW,62_2_PM_2,,,,
62_2,FULLW,62_2_PM_3,,,,
62_2,FULLW,62_2_PM_4,,,,
62_2,FULLW,62_2_PM_5,,,,
62_2,FULLW,62_2_PM_6,,,,
62_2,FULLW,62_2_PM_7,,,,
62_2,FULLW,62_2_PM_8,,,,
62_2,FULLW,62_2_PM_9,,,,
62_2,FULLW,62_2_PM_10,,,,
62_2,FULLW,62_2_PM_11,,,,
62_2,FULLW,62_2_PM_12,,,,
62_2,FULLW,62_2_PM_13,,,,
62_2,FULLW,62_2_PM_14,,,,
62_2,FULLW,62_2_PM_15,,,,
62_2,FULLW,62_2_PM_16,,,,
62_2,FULLW,62_2_PM_17,,,,
62_2,FULLW,62_2_PM_18,,,,
62_2,FULLW,62_2_PM_19,,,,
62_2,FULLW,62_2_PM_20,,,,
62_2,FULLW,62_2_PM_21,,,,
63_1,FULLW,63_1_PM_1,,,,
63_1,FULLW,63_1_PM_2,,,,
63_1,FULLW,63_1_PM_3,,,,
63_1,FULLW,63_1_PM_4,,,,
63_1,FULLW,63_1_PM_5,,,,
63_1,FULLW,63_1_PM_6,,,,
63_1,FULLW,63_1_PM_7,,,,
63_1,FULLW,63_1_PM_8,,,,
63_1,FULLW,63_1_PM_9,,,,
63_1,FULLW,63_1_PM_10,,,,
63_1,FULLW,63_1_PM_11,,,,
63_1,FULLW,63_1_PM_12,,,,
63_1,FULLW,63_1_PM_13,,,,
63_1,FULLW,63_1_PM_14,,,,
63_2,FULLW,63_2_PM_1,,,,
63_2,FULLW,63_2_PM_2,,,,
63_2,FULLW,63_2_PM_3,,,,
63_2,FULLW,63_2_PM_4,,,,
63_2,FULLW,63_2_PM_5,,,,
63_2,FULLW,63_2_PM_6,,,,
63_2,FULLW,63_2_PM_7,,,,
63_2,FULLW,63_2_PM_8,,,,
63_2,FULLW,63_2_PM_9,,,,
63_2,FULLW,63_2_PM_10,,,,
63_2,FULLW,63_2_PM_11,,,,
63_2,FULLW,63_2_PM_12,,,,
63_2,FULLW,63_2_PM_13,,,,
63_2,FULLW,63_2_PM_14,,,,
64_1,FULLW,64_1_PM_1,,,,
64_1,FULLW,64_1_PM_2,,,,
64_1,FULLW,64_1_PM_3,,,,
64_1,FULLW,64_1_PM_4,,,,
64_1,FULLW,64_1_PM_5,,,,
64_1,FULLW,64_1_PM_6,,,,
64_1,FULLW,64_1_PM_7,,,,
64_1,FULLW,64_1_PM_8,,,,
64_1,FULLW,64_1_PM_9,,,,
64_1,FULLW,64_1_PM_10,,,,
64_1,FULLW,64_1_PM_11,,,,
64_1,FULLW,64_1_PM_12,,,,
64_1,FULLW,64_1_PM_13,,,,
64_1,FULLW,64_1_PM_14,,,,
64_2,FULLW,64_2_PM_1,,,,
64_2,FULLW,64_2_PM_2,,,,
64_2,FULLW,64_2_PM_3,,,,
64_2,FULLW,64_2_PM_4,,,,
64_2,FULLW,64_2_PM_5,,,,
64_2,FULLW,64_2_PM_6,,,,
64_2,FULLW,64_2_PM_7,,,,
64_2,FULLW,64_2_PM_8,,,,
64_2,FULLW,64_2_PM_9,,,,
64_2,FULLW,64_2_PM_10,,,,
64_2,FULLW,64_2_PM_11,,,,
64_2,FULLW,64_2_PM_12,,,,
64_2,FULLW,64_2_PM_13,,,,
64_2,FULLW,64_2_PM_14,,,,
65_1,FULLW,65_1_PM_1,,,,
65_1,FULLW,65_1_PM_2,,,,
65_1,FULLW,65_1_PM_3,,,,
65_1,FULLW,65_1_PM_4,,,,
65_1,FULLW,65_1_PM_5,,,,
65_1,FULLW,65_1_PM_6,,,,
65_1,FULLW,65_1_PM_7,,,,
65_1,FULLW,65_1_PM_8,,,,
65_1,FULLW,65_1_PM_9,,,,
65_1,FULLW,65_1_PM_10,,,,
65_1,FULLW,65_1_PM_11,,,,
65_1,FULLW,65_1_PM_12,,,,
65_1,FULLW,65_1_PM_13,,,,
65_1,FULLW,65_1_PM_14,,,,
65_2,FULLW,65_2_PM_1,,,,
65_2,FULLW,65_2_PM_2,,,,
65_2,FULLW,65_2_PM_3,,,,
65_2,FULLW,65_2_PM_4,,,,
65_2,FULLW,65_2_PM_5,,,,
65_2,FULLW,65_2_PM_6,,,,
65_2,FULLW,65_2_PM_7,,,,
65_2,FULLW,65_2_PM_8,,,,
65_2,FULLW,65_2_PM_9,,,,
65_2,FULLW,65_2_PM_10,,,,
65_2,FULLW,65_2_PM_11,,,,
65_2,FULLW,65_2_PM_12,,,,
65_2,FULLW,65_2_PM_13,,,,
65_2,FULLW,65_2_PM_14,,,,
72_1,FULLW,72_1_PM_1,,,,
72_1,FULLW,72_1_PM_2,,,,
72_1,FULLW,72_1_PM_3,,,,
72_1,FULLW,72_1_PM_4,,,,
72_1,FULLW,72_1_PM_5,,,,
72_1,FULLW,72_1_PM_6,,,,
72_1,FULLW,72_1_PM_7,,,,
72_1,FULLW,72_1_PM_8,,,,
72_1,FULLW,72_1_PM_9,,,,
72_1,FULLW,72_1_PM_10,,,,
72_1,FULLW,72_1_PM_11,,,,
72_1,FULLW,72_1_PM_12,,,,
72_1,FULLW,72_1_PM_13,,,,
72_1,FULLW,72_1_PM_14,,,,
72_2,FULLW,72_2_PM_1,,,,
72_2,FULLW,72_2_PM_2,,,,
72_2,FULLW,72_2_PM_3,,,,
72_2,FULLW,72_2_PM_4,,,,
72_2,FULLW,72_2_PM_5,,,,
72_2,FULLW,72_2_PM_6,,,,
72_2,FULLW,72_2_PM_7,,,,
72_2,FULLW,72_2_PM_8,,,,
72_2,FULLW,72_2_PM_9,,,,
72_2,FULLW,72_2_PM_10,,,,
72_2,FULLW,72_2_PM_11,,,,
72_2,FULLW,72_2_PM_12,,,,
72_2,FULLW,72_2_PM_13,,,,
72_2,FULLW,72_2_PM_14,,,,
74_1,FULLW,74_1_PM_1,,,,
74_1,FULLW,74_1_PM_2,,,,
74_1,FULLW,74_1_PM_3,,,,
74_1,FULLW,74_1_PM_4,,,,
74_1,FULLW,74_1_PM_5,,,,
74_1,FULLW,74_1_PM_6,,,,
74_1,FULLW,74_1_PM_7,,,,
74_1,FULLW,74_1_PM_8,,,,
74_2,FULLW,74_2_PM_1,,,,
74_2,FULLW,74_2_PM_2,,,,
74_2,FULLW,74_2_PM_3,,,,
74_2,FULLW,74_2_PM_4,,,,
74_2,FULLW,74_2_PM_5,,,,
74_2,FULLW,74_2_PM_6,,,,
74_2,FULLW,74_2_PM_7,,,,
74_2,FULLW,74_2_PM_8,,,,
84_1,FULLW,84_1_PM_1,,,,
84_1,FULLW,84_1_PM_2,,,,
84_1,FULLW,84_1_PM_3,,,,
84_1,FULLW,84_1_PM_4,,,,
84_1,FULLW,84_1_PM_5,,,,
84_1,FULLW,84_1_PM_6,,,,
84_1,FULLW,84_1_PM_7,,,,
84_1,FULLW,84_1_PM_8,,,,
84_1,FULLW,84_1_PM_9,,,,
84_1,FULLW,84_1_PM_10,,,,
84_1,FULLW,84_1_PM_11,,,,
84_2,FULLW,84_2_PM_1,,,,
84_2,FULLW,84_2_PM_2,,,,
84_2,FULLW,84_2_PM_3,,,,
84_2,FULLW,84_2_PM_4,,,,
84_2,FULLW,84_2_PM_5,,,,
84_2,FULLW,84_2_PM_6,,,,
84_2,FULLW,84_2_PM_7,,,,
84_2,FULLW,84_2_PM_8,,,,
84_2,FULLW,84_2_PM_9,,,,
84_2,FULLW,84_2_PM_10,,,,
84_2,FULLW,84_2_PM_11,,,,
85_1,FULLW,85_1_PM_1,,,,
85_1,FULLW,85_1_PM_2,,,,
85_1,FULLW,85_1_PM_3,,,,
85_1,FULLW,85_1_PM_4,,,,
85_1,FULLW,85_1_PM_5,,,,
85_1,FULLW,85_1_PM_6,,,,
85_1,FULLW,85_1_PM_7,,,,
85_1,FULLW,85_1_PM_8,,,,
85_1,FULLW,85_1_PM_9,,,,
85_1,FULLW,85_1_PM_10,,,,
85_1,FULLW,85_1_PM_11,,,,
85_2,FULLW,85_2_PM_1,,,,
85_2,FULLW,85_2_PM_2,,,,
85_2,FULLW,85_2_PM_3,,,,
85_2,FULLW,85_2_PM_4,,,,
85_2,FULLW,85_2_PM_5,,,,
85_2,FULLW,85_2_PM_6,,,,
85_2,FULLW,85_2_PM_7,,,,
85_2,FULLW,85_2_PM_8,,,,
85_2,FULLW,85_2_PM_9,,,,
85_2,FULLW,85_2_PM_10,,,,
85_2,FULLW,85_2_PM_11,,,,
86_1,FULLW,86_1_PM_1,,,,
86_1,FULLW,86_1_PM_2,,,,
86_1,FULLW,86_1_PM_3,,,,
86_1,FULLW,86_1_PM_4,,,,
86_1,FULLW,86_1_PM_5,,,,
86_1,FULLW,86_1_PM_6,,,,
86_1,FULLW,86_1_PM_7,,,,
86_1,FULLW,86_1_PM_8,,,,
86_1,FULLW,86_1_PM_9,,,,
86_2,FULLW,86_2_PM_1,,,,
86_2,FULLW,86_2_PM_2,,,,
86_2,FULLW,86_2_PM_3,,,,
86_2,FULLW,86_2_PM_4,,,,
86_2,FULLW,86_2_PM_5,,,,
86_2,FULLW,86_2_PM_6,,,,
86_2,FULLW,86_2_PM_7,,,,
86_2,FULLW,86_2_PM_8,,,,
86_2,FULLW,86_2_PM_9,,,,
87_1,FULLW,87_1_PM_1,,,,
87_1,FULLW,87_1_PM_2,,,,
87_1,FULLW,87_1_PM_3,,,,
87_1,FULLW,87_1_PM_4,,,,
87_1,FULLW,87_1_PM_5,,,,
87_1,FULLW,87_1_PM_6,,,,
87_1,FULLW,87_1_PM_7,,,,
87_1,FULLW,87_1_PM_8,,,,
87_1,FULLW,87_1_PM_9,,,,
87_1,FULLW,87_1_PM_10,,,,
87_1,FULLW,87_1_PM_11,,,,
87_2,FULLW,87_2_PM_1,,,,
87_2,FULLW,87_2_PM_2,,,,
87_2,FULLW,87_2_PM_3,,,,
87_2,FULLW,87_2_PM_4,,,,
87_2,FULLW,87_2_PM_5,,,,
87_2,FULLW,87_2_PM_6,,,,
87_2,FULLW,87_2_PM_7,,,,
87_2,FULLW,87_2_PM_8,,,,
87_2,FULLW,87_2_PM_9,,,,
87_2,FULLW,87_2_PM_10,,,,
87_2,FULLW,87_2_PM_11,,,,
88_1,FULLW,88_1_PM_1,,,,
88_1,FULLW,88_1_PM_2,,,,
88_1,FULLW,88_1_PM_3,,,,
88_1,FULLW,88_1_PM_4,,,,
88_1,FULLW,88_1_PM_5,,,,
88_1,FULLW,88_1_PM_6,,,,
88_1,FULLW,88_1_PM_7,,,,
88_1,FULLW,88_1_PM_8,,,,
88_1,FULLW,88_1_PM_9,,,,
88_1,FULLW,88_1_PM_10,,,,
88_1,FULLW,88_1_PM_11,,,,
88_2,FULLW,88_2_PM_1,,,,
88_2,FULLW,88_2_PM_2,,,,
88_2,FULLW,88_2_PM_3,,,,
88_2,FULLW,88_2_PM_4,,,,
88_2,FULLW,88_2_PM_5,,,,
88_2,FULLW,88_2_PM_6,,,,
88_2,FULLW,88_2_PM_7,,,,
88_2,FULLW,88_2_PM_8,,,,
88_2,FULLW,88_2_PM_9,,,,
88_2,FULLW,88_2_PM_10,,,,
88_2,FULLW,88_2_PM_11,,,,
89_1,FULLW,89_1_PM_1,,,,
89_1,FULLW,89_1_PM_2,,,,
89_1,FULLW,89_1_PM_3,,,,
89_1,FULLW,89_1_PM_4,,,,
89_1,FULLW,89_1_PM_5,,,,
89_1,FULLW,89_1_PM_6,,,,
89_1,FULLW,89_1_PM_7,,,,
89_1,FULLW,89_1_PM_8,,,,
89_1,FULLW,89_1_PM_9,,,,
89_1,FULLW,89_1_PM_10,,,,
89_2,FULLW,89_2_PM_1,,,,
89_2,FULLW,89_2_PM_2,,,,
89_2,FULLW,89_2_PM_3,,,,
89_2,FULLW,89_2_PM_4,,,,
89_2,FULLW,89_2_PM_5,,,,
89_2,FULLW,89_2_PM_6,,,,
89_2,FULLW,89_2_PM_7,,,,
89_2,FULLW,89_2_PM_8,,,,
89_2,FULLW,89_2_PM_9,,,,
89_2,FULLW,89_2_PM_10,,,,
90_1,FULLW,90_1_PM_1,,,,
90_1,FULLW,90_1_PM_2,,,,
90_1,FULLW,90_1_PM_3,,,,
90_1,FULLW,90_1_PM_4,,,,
90_1,FULLW,90_1_PM_5,,,,
90_1,FULLW,90_1_PM_6,,,,
90_1,FULLW,90_1_PM_7,,,,
90_1,FULLW,90_1_PM_8,,,,
90_1,FULLW,90_1_PM_9,,,,
90_1,FULLW,90_1_PM_10,,,,
90_1,FULLW,90_1_PM_11,,,,
90_2,FULLW,90_2_PM_1,,,,
90_2,FULLW,90_2_PM_2,,,,
90_2,FULLW,90_2_PM_3,,,,
90_2,FULLW,90_2_PM_4,,,,
90_2,FULLW,90_2_PM_5,,,,
90_2,FULLW,90_2_PM_6,,,,
90_2,FULLW,90_2_PM_7,,,,
90_2,FULLW,90_2_PM_8,,,,
90_2,FULLW,90_2_PM_9,,,,
90_2,FULLW,90_2_PM_10,,,,
90_2,FULLW,90_2_PM_11,,,,
91_1,FULLW,91_1_PM_1,,,,
91_1,FULLW,91_1_PM_2,,,,
91_1,FULLW,91_1_PM_3,,,,
91_1,FULLW,91_1_PM_4,,,,
91_1,FULLW,91_1_PM_5,,,,
91_1,FULLW,91_1_PM_6,,,,
91_1,FULLW,91_1_PM_7,,,,
91_1,FULLW,91_1_PM_8,,,,
91_1,FULLW,91_1_PM_9,,,,
91_1,FULLW,91_1_PM_10,,,,
91_1,FULLW,91_1_PM_11,,,,
91_2,FULLW,91_2_PM_1,,,,
91_2,FULLW,91_2_PM_2,,,,
91_2,FULLW,91_2_PM_3,,,,
91_2,FULLW,91_2_PM_4,,,,
91_2,FULLW,91_2_PM_5,,,,
91_2,FULLW,91_2_PM_6,,,,
91_2,FULLW,91_2_PM_7,,,,
91_2,FULLW,91_2_PM_8,,,,
91_2,FULLW,91_2_PM_9,,,,
91_2,FULLW,91_2_PM_10,,,,
91_2,FULLW,91_2_PM_11,,,,
92_1,FULLW,92_1_PM_1,,,,
92_1,FULLW,92_1_PM_2,,,,
92_1,FULLW,92_1_PM_3,,,,
92_1,FULLW,92_1_PM_4,,,,
92_1,FULLW,92_1_PM_5,,,,
92_1,FULLW,92_1_PM_6,,,,
92_1,FULLW,92_1_PM_7,,,,
92_1,FULLW,92_1_PM_8,,,,
92_1,FULLW,92_1_PM_9,,,,
92_1,FULLW,92_1_PM_10,,,,
92_1,FULLW,92_1_PM_11,,,,
92_2,FULLW,92_2_PM_1,,,,
92_2,FULLW,92_2_PM_2,,,,
92_2,FULLW,92_2_PM_3,,,,
92_2,FULLW,92_2_PM_4,,,,
92_2,FULLW,92_2_PM_5,,,,
92_2,FULLW,92_2_PM_6,,,,
92_2,FULLW,92_2_PM_7,,,,
92_2,FULLW,92_2_PM_8,,,,
92_2,FULLW,92_2_PM_9,,,,
92_2,FULLW,92_2_PM_10,,,,
92_2,FULLW,92_2_PM_11,,,,
93_1,FULLW,93_1_PM_1,,,,
93_1,FULLW,93_1_PM_2,,,,
93_1,FULLW,93_1_PM_3,,,,
93_1,FULLW,93_1_PM_4,,,,
93_1,FULLW,93_1_PM_5,,,,
93_1,FULLW,93_1_PM_6,,,,
93_1,FULLW,93_1_PM_7,,,,
93_1,FULLW,93_1_PM_8,,,,
93_1,FULLW,93_1_PM_9,,,,
93_1,FULLW,93_1_PM_10,,,,
93_2,FULLW,93_2_PM_1,,,,
93_2,FULLW,93_2_PM_2,,,,
93_2,FULLW,93_2_PM_3,,,,
93_2,FULLW,93_2_PM_4,,,,
93_2,FULLW,93_2_PM_5,,,,
93_2,FULLW,93_2_PM_6,,,,
93_2,FULLW,93_2_PM_7,,,,
93_2,FULLW,93_2_PM_8,,,,
93_2,FULLW,93_2_PM_9,,,,
93_2,FULLW,93_2_PM_10,,,,
94_1,FULLW,94_1_PM_1,,,,
94_1,FULLW,94_1_PM_2,,,,
94_1,FULLW,94_1_PM_3,,,,
94_1,FULLW,94_1_PM_4,,,,
94_1,FULLW,94_1_PM_5,,,,
94_1,FULLW,94_1_PM_6,,,,
94_1,FULLW,94_1_PM_7,,,,
94_1,FULLW,94_1_PM_8,,,,
94_1,FULLW,94_1_PM_9,,,,
94_1,FULLW,94_1_PM_10,,,,
94_1,FULLW,94_1_PM_11,,,,
94_2,FULLW,94_2_PM_1,,,,
94_2,FULLW,94_2_PM_2,,,,
94_2,FULLW,94_2_PM_3,,,,
94_2,FULLW,94_2_PM_4,,,,
94_2,FULLW,94_2_PM_5,,,,
94_2,FULLW,94_2_PM_6,,,,
94_2,FULLW,94_2_PM_7,,,,
94_2,FULLW,94_2_PM_8,,,,
94_2,FULLW,94_2_PM_9,,,,
94_2,FULLW,94_2_PM_10,,,,
94_2,FULLW,94_2_PM_11,,,,
95_1,FULLW,95_1_PM_1,,,,
95_1,FULLW,95_1_PM_2,,,,
95_1,FULLW,95_1_PM_3,,,,
95_1,FULLW,95_1_PM_4,,,,
95_1,FULLW,95_1_PM_5,,,,
95_1,FULLW,95_1_PM_6,,,,
95_1,FULLW,95_1_PM_7,,,,
95_1,FULLW,95_1_PM_8,,,,
95_1,FULLW,95_1_PM_9,,,,
95_1,FULLW,95_1_PM_10,,,,
95_1,FULLW,95_1_PM_11,,,,
95_2,FULLW,95_2_PM_1,,,,
95_2,FULLW,95_2_PM_2,,,,
95_2,FULLW,95_2_PM_3,,,,
95_2,FULLW,95_2_PM_4,,,,
95_2,FULLW,95_2_PM_5,,,,
95_2,FULLW,95_2_PM_6,,,,
95_2,FULLW,95_2_PM_7,,,,
95_2,FULLW,95_2_PM_8,,,,
95_2,FULLW,95_2_PM_9,,,,
95_2,FULLW,95_2_PM_10,,,,
95_2,FULLW,95_2_PM_11,,,,
96_1,FULLW,96_1_PM_1,,,,
96_1,FULLW,96_1_PM_2,,,,
96_1,FULLW,96_1_PM_3,,,,
96_1,FULLW,96_1_PM_4,,,,
96_1,FULLW,96_1_PM_5,,,,
96_1,FULLW,96_1_PM_6,,,,
96_1,FULLW,96_1_PM_7,,,,
96_1,FULLW,96_1_PM_8,,,,
96_1,FULLW,96_1_PM_9,,,,
96_1,FULLW,96_1_PM_10,,,,
96_1,FULLW,96_1_PM_11,,,,
96_2,FULLW,96_2_PM_1,,,,
96_2,FULLW,96_2_PM_2,,,,
96_2,FULLW,96_2_PM_3,,,,
96_2,FULLW,96_2_PM_4,,,,
96_2,FULLW,96_2_PM_5,,,,
96_2,FULLW,96_2_PM_6,,,,
96_2,FULLW,96_2_PM_7,,,,
96_2,FULLW,96_2_PM_8,,,,
96_2,FULLW,96_2_PM_9,,,,
96_2,FULLW,96_2_PM_10,,,,
96_2,FULLW,96_2_PM_11,,,,
97_1,FULLW,97_1_PM_1,,,,
97_1,FULLW,97_1_PM_2,,,,
97_1,FULLW,97_1_PM_3,,,,
97_1,FULLW,97_1_PM_4,,,,
97_1,FULLW,97_1_PM_5,,,,
97_1,FULLW,97_1_PM_6,,,,
97_1,FULLW,97_1_PM_7,,,,
97_1,FULLW,97_1_PM_8,,,,
97_1,FULLW,97_1_PM_9,,,,
97_1,FULLW,97_1_PM_10,,,,
97_1,FULLW,97_1_PM_11,,,,
97_2,FULLW,97_2_PM_1,,,,
97_2,FULLW,97_2_PM_2,,,,
97_2,FULLW,97_2_PM_3,,,,
97_2,FULLW,97_2_PM_4,,,,
97_2,FULLW,97_2_PM_5,,,,
97_2,FULLW,97_2_PM_6,,,,
97_2,FULLW,97_2_PM_7,,,,
97_2,FULLW,97_2_PM_8,,,,
97_2,FULLW,97_2_PM_9,,,,
97_2,FULLW,97_2_PM_10,,,,
97_2,FULLW,97_2_PM_11,,,,
98_1,FULLW,98_1_PM_1,,,,
98_1,FULLW,98_1_PM_2,,,,
98_1,FULLW,98_1_PM_3,,,,
98_1,FULLW,98_1_PM_4,,,,
98_1,FULLW,98_1_PM_5,,,,
98_1,FULLW,98_1_PM_6,,,,
98_1,FULLW,98_1_PM_7,,,,
98_1,FULLW,98_1_PM_8,,,,
98_1,FULLW,98_1_PM_9,,,,
98_1,FULLW,98_1_PM_10,,,,
98_1,FULLW,98_1_PM_11,,,,
98_2,FULLW,98_2_PM_1,,,,
98_2,FULLW,98_2_PM_2,,,,
98_2,FULLW,98_2_PM_3,,,,
98_2,FULLW,98_2_PM_4,,,,
98_2,FULLW,98_2_PM_5,,,,
98_2,FULLW,98_2_PM_6,,,,
98_2,FULLW,98_2_PM_7,,,,
98_2,FULLW,98_2_PM_8,,,,
98_2,FULLW,98_2_PM_9,,,,
98_2,FULLW,98_2_PM_10,,,,
98_2,FULLW,98_2_PM_11,,,,
99_1,FULLW,99_1_PM_1,,,,
99_1,FULLW,99_1_PM_2,,,,
99_1,FULLW,99_1_PM_3,,,,
99_1,FULLW,99_1_PM_4,,,,
99_1,FULLW,99_1_PM_5,,,,
99_1,FULLW,99_1_PM_6,,,,
99_1,FULLW,99_1_PM_7,,,,
99_1,FULLW,99_1_PM_8,,,,
99_1,FULLW,99_1_PM_9,,,,
99_1,FULLW,99_1_PM_10,,,,
99_2,FULLW,99_2_PM_1,,,,
99_2,FULLW,99_2_PM_2,,,,
99_2,FULLW,99_2_PM_3,,,,
99_2,FULLW,99_2_PM_4,,,,
99_2,FULLW,99_2_PM_5,,,,
99_2,FULLW,99_2_PM_6,,,,
99_2,FULLW,99_2_PM_7,,,,
99_2,FULLW,99_2_PM_8,,,,
99_2,FULLW,99_2_PM_9,,,,
99_2,FULLW,99_2_PM_10,,,,
100_1,FULLW,100_1_PM_1,,,,
100_1,FULLW,100_1_PM_2,,,,
100_1,FULLW,100_1_PM_3,,,,
100_1,FULLW,100_1_PM_4,,,,
100_1,FULLW,100_1_PM_5,,,,
100_1,FULLW,100_1_PM_6,,,,
100_1,FULLW,100_1_PM_7,,,,
100_1,FULLW,100_1_PM_8,,,,
100_1,FULLW,100_1_PM_9,,,,
100_1,FULLW,100_1_PM_10,,,,
100_1,FULLW,100_1_PM_11,,,,
100_2,FULLW,100_2_PM_1,,,,
100_2,FULLW,100_2_PM_2,,,,
100_2,FULLW,100_2_PM_3,,,,
100_2,FULLW,100_2_PM_4,,,,
100_2,FULLW,100_2_PM_5,,,,
100_2,FULLW,100_2_PM_6,,,,
100_2,FULLW,100_2_PM_7,,,,
100_2,FULLW,100_2_PM_8,,,,
100_2,FULLW,100_2_PM_9,,,,
100_2,FULLW,100_2_PM_10,,,,
100_2,FULLW,100_2_PM_11,,,,
101_1,FULLW,101_1_PM_1,,,,
101_1,FULLW,101_1_PM_2,,,,
101_1,FULLW,101_1_PM_3,,,,
101_1,FULLW,101_1_PM_4,,,,
101_1,FULLW,101_1_PM_5,,,,
101_1,FULLW,101_1_PM_6,,,,
101_1,FULLW,101_1_PM_7,,,,
101_1,FULLW,101_1_PM_8,,,,
101_1,FULLW,101_1_PM_9,,,,
101_1,FULLW,101_1_PM_10,,,,
101_2,FULLW,101_2_PM_1,,,,
101_2,FULLW,101_2_PM_2,,,,
101_2,FULLW,101_2_PM_3,,,,
101_2,FULLW,101_2_PM_4,,,,
101_2,FULLW,101_2_PM_5,,,,
101_2,FULLW,101_2_PM_6,,,,
101_2,FULLW,101_2_PM_7,,,,
101_2,FULLW,101_2_PM_8,,,,
101_2,FULLW,101_2_PM_9,,,,
101_2,FULLW,101_2_PM_10,,,,
102_1,FULLW,102_1_PM_1,,,,
102_1,FULLW,102_1_PM_2,,,,
102_1,FULLW,102_1_PM_3,,,,
102_1,FULLW,102_1_PM_4,,,,
102_1,FULLW,102_1_PM_5,,,,
102_1,FULLW,102_1_PM_6,,,,
102_1,FULLW,102_1_PM_7,,,,
102_1,FULLW,102_1_PM_8,,,,
102_1,FULLW,102_1_PM_9,,,,
102_1,FULLW,102_1_PM_10,,,,
102_1,FULLW,102_1_PM_11,,,,
102_2,FULLW,102_2_PM_1,,,,
102_2,FULLW,102_2_PM_2,,,,
102_2,FULLW,102_2_PM_3,,,,
102_2,FULLW,102_2_PM_4,,,,
102_2,FULLW,102_2_PM_5,,,,
102_2,FULLW,102_2_PM_6,,,,
102_2,FULLW,102_2_PM_7,,,,
102_2,FULLW,102_2_PM_8,,,,
102_2,FULLW,102_2_PM_9,,,,
102_2,FULLW,102_2_PM_10,,,,
102_2,FULLW,102_2_PM_11,,,,
103_1,FULLW,103_1_PM_1,,,,
103_1,FULLW,103_1_PM_2,,,,
103_1,FULLW,103_1_PM_3,,,,
103_1,FULLW,103_1_PM_4,,,,
103_1,FULLW,103_1_PM_5,,,,
103_1,FULLW,103_1_PM_6,,,,
