stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
stop_area:SA_538,,Le Rivel,43.461119296493585,1.5985470013514667,1,,2
stop_area:SA_540,,Lycée Toulouse-Lautrec,43.62567835151687,1.4432156954562845,1,,1
stop_area:SA_541,,Bousquet,43.54445808745398,1.5184399824983605,1,,2
stop_area:SA_542,,Les Ambrits,43.65309488101557,1.318966988959138,1,,1
stop_area:SA_545,,Mirail-Université,43.57453267698762,1.402102390017496,1,,1
stop_area:SA_546,,Montauriol,43.58638474407175,1.5783023860904895,1,,2
stop_area:SA_547,,Tourterelles,43.66383671001802,1.473771073832674,1,,1
stop_area:SA_549,,Allègre,43.584821688511326,1.4856930209727366,1,,1
stop_area:SA_55,,Cague L'Oule,43.67682372548174,1.3221510858310885,1,,1
stop_area:SA_551,,Eglise Lardenne,43.59090764857865,1.3833759832607526,1,,1
stop_area:SA_553,,Ile de France,43.576187826249175,1.4119424139348304,1,,1
stop_area:SA_557,,Mesplé,43.570285305423816,1.386574757944405,1,,1
stop_area:SA_558,,Moundran,43.548551481066355,1.241557637190146,1,,1
stop_area:SA_559,,Palarin,43.52495199972051,1.387455906631565,1,,1
stop_area:SA_56,,Electronique,43.71883068202099,1.3957238648569723,1,,2
stop_area:SA_560,,L'écrin,43.55122426481488,1.5160698092176608,1,,2
stop_area:SA_562,,Montagné,43.59006133939908,1.3690074497131015,1,,1
stop_area:SA_563,,Ecole Roquettes,43.49431800797871,1.3763899781618967,1,,1
stop_area:SA_565,,Cantalauze,43.61464895166753,1.5628198936369522,1,,1
stop_area:SA_566,,Croix Blanche,43.63341767403397,1.3972804409154629,1,,1
stop_area:SA_567,,Tonneliers,43.64579944678069,1.384742619100281,1,,1
stop_area:SA_568,,Rond-point Chalets,43.68229152722021,1.450972284349412,1,,1
stop_area:SA_569,,Ecole Balma,43.59774566093615,1.5055644963911041,1,,2
stop_area:SA_57,,Place Dupuy,43.59981631102053,1.4543786112557247,1,,1
stop_area:SA_570,,Fontaine du Laurier,43.53633258078669,1.5347345833338675,1,,2
stop_area:SA_571,,Frizac,43.590779690525544,1.4536533170785493,1,,1
stop_area:SA_572,,Gatasses,43.52379274006592,1.366246979257916,1,,1
stop_area:SA_573,,Grand Noble,43.64474280986382,1.3774670427378275,1,,1
stop_area:SA_574,,Fontaines,43.599992305147936,1.4202150898554573,1,,1
stop_area:SA_575,,Séoune,43.66571292336973,1.4831503045542722,1,,1
stop_area:SA_578,,Charolais,43.61743126760864,1.398275524871519,1,,1
stop_area:SA_579,,Penent,43.57627446111089,1.4239828322158596,1,,1
stop_area:SA_581,,Passerelle Haedens,43.61352822211923,1.4310415032881587,1,,2
stop_area:SA_582,,Route de Castanet,43.53718331750009,1.527393861488721,1,,1
stop_area:SA_583,,Mairie Pinsaguel,43.506455860787426,1.3910675274522724,1,,1
stop_area:SA_584,,Ledormeur,43.583270205347816,1.488138394824598,1,,1
stop_area:SA_585,,Auguste Gratian,43.667813605075224,1.411394955142572,1,,1
stop_area:SA_586,,Occitanie,43.5436529490692,1.479031284940693,1,,2
stop_area:SA_587,,Tahiti,43.5799834995064,1.4809123176237675,1,,1
stop_area:SA_588,,Nicol,43.63295390477926,1.4700152648722256,1,,1
stop_area:SA_589,,Matisse,43.618191823868024,1.4228487395229685,1,,1
stop_area:SA_59,,Crouzet,43.53628433105488,1.558280323052697,1,,2
stop_area:SA_591,,Longchamp,43.59251600074311,1.3212727560702247,1,,1
stop_area:SA_593,,St-Michel - Marcel Langer,43.58618785617321,1.4466816860454002,1,,1
stop_area:SA_594,,Clinique Pasteur,43.595384159500306,1.4173883315658575,1,,1
stop_area:SA_596,,Parc du Canal,43.55346001475887,1.4849580270737075,1,,1
stop_area:SA_597,,Chênaie,43.55392582234906,1.5241757021617128,1,,1
stop_area:SA_598,,Hirondelles,43.66228419323885,1.3769427925533904,1,,1
stop_area:SA_6,,Féral,43.59591520790441,1.4464718226808868,1,,1
stop_area:SA_60,,Billières,43.679629920234675,1.3892302260155378,1,,2
stop_area:SA_600,,Plaisance Monestié,43.56314933534307,1.2909062724754718,1,,1
stop_area:SA_601,,Chaussée,43.59345865307107,1.4424958421470537,1,,1
stop_area:SA_602,,Carabènes,43.55694631737369,1.5429096090716503,1,,1
stop_area:SA_604,,Route de Mons,43.60981524016636,1.5036784369678025,1,,1
stop_area:SA_605,,Ducis,43.60965459964129,1.406010074580244,1,,1
stop_area:SA_606,,Arènes Al Pechiou,43.61416092152619,1.4891287548222263,1,,2
stop_area:SA_608,,Canal de Brienne,43.608652991798046,1.4242224764237537,1,,1
stop_area:SA_61,,Monloup,43.63718162333323,1.4527806356959156,1,,1
stop_area:SA_610,,Casteret,43.59419259302531,1.4017562716366632,1,,1
stop_area:SA_613,,Méroc,43.52655888734762,1.3462102982642299,1,,1
stop_area:SA_614,,Amat Massot,43.62560161925829,1.4393760369910789,1,,1
stop_area:SA_615,,Roussimort,43.55484481238571,1.3991878986563,1,,1
stop_area:SA_616,,Voie Romaine,43.702632098070126,1.3797893852435397,1,,1
stop_area:SA_617,,Bajac,43.5756887448541,1.4886176821255437,1,,1
stop_area:SA_62,,Pierre Mounicq,43.62126188362868,1.4058769819114147,1,,1
stop_area:SA_620,,Aufréry,43.61194344455805,1.526740031401841,1,,1
stop_area:SA_621,,ZI La Glacière,43.64314147644547,1.4162216167461161,1,,1
stop_area:SA_622,,Bruguet,43.72242042243583,1.4153632938743397,1,,1
stop_area:SA_623,,En Batut,43.591753003730425,1.5763247472487096,1,,1
stop_area:SA_624,,Aéroconstellation,43.66316152586287,1.3628357333061556,1,,1
stop_area:SA_625,,Ayguesvives Collège,43.43674983704458,1.598515601634874,1,,2
stop_area:SA_626,,Tuilerie,43.61648067237049,1.2886153539392224,1,,1
stop_area:SA_63,,Minimes - Claude Nougaro,43.620554777190996,1.4358450433093028,1,,1
stop_area:SA_630,,Vouet,43.55271440427079,1.396683260272416,1,,1
stop_area:SA_631,,Mairie Cugnaux,43.53708783843993,1.343688936486563,1,,1
stop_area:SA_633,,Berlioz,43.65556636425132,1.318960632756706,1,,1
stop_area:SA_634,,Valats,43.59102370395562,1.4247999230023072,1,,1
stop_area:SA_635,,Benech,43.616045111311664,1.5060611907705375,1,,1
stop_area:SA_636,,Andromède-Lycée,43.654463354302024,1.3743421244304532,1,,1
stop_area:SA_637,,Saliège,43.60606560321986,1.4922573025470454,1,,1
stop_area:SA_638,,Héraclès,43.608304858930836,1.4287635725787857,1,,1
stop_area:SA_639,,Aspin,43.65397619740033,1.4918626508955792,1,,1
stop_area:SA_640,,Doret,43.634370692912874,1.3766737018820254,1,,2
stop_area:SA_642,,Troubadours,43.526070559539896,1.5397565678309157,1,,1
stop_area:SA_643,,Montberon,43.71808688156737,1.481824256691107,1,,1
stop_area:SA_644,,Bel Souleil,43.64488121907896,1.5445803386955574,1,,1
stop_area:SA_646,,Laubis,43.67813837137055,1.3674727923176042,1,,1
stop_area:SA_647,,Portet Gare SNCF,43.52704167760113,1.3886441020148184,1,,1
stop_area:SA_649,,Ecole Castelginest,43.68915774820936,1.4397506825580775,1,,1
stop_area:SA_65,,Cayras,43.56910759878444,1.51307397493765,1,,1
stop_area:SA_650,,Stadium Ouest,43.58440608348075,1.4321410471203972,1,,1
stop_area:SA_651,,Achiary,43.60062565168542,1.4756339554025442,1,,1
stop_area:SA_652,,11 Novembre 1918,43.53570243007723,1.2296460629316317,1,,1
stop_area:SA_653,,Cartoucherie,43.60377441373364,1.406464902621679,1,,1
stop_area:SA_654,,Fenouillet Croix,43.68448970018427,1.3819421695383316,1,,1
stop_area:SA_655,,Moulinais,43.58084739581719,1.4946297314966088,1,,1
stop_area:SA_656,,Coin Fermé,43.55756867229177,1.3686608090359726,1,,1
stop_area:SA_658,,Mirabelles,43.66097776267043,1.4919959802205387,1,,2
stop_area:SA_659,,Clos Fleuri,43.59841470438948,1.50059458584855,1,,1
stop_area:SA_66,,Barrière de Croix-Daurade,43.62523891198468,1.4587597536580594,1,,1
stop_area:SA_660,,Clemenceau,43.515837130279245,1.3935441119825314,1,,1
stop_area:SA_662,,Pastourelles,43.57682243222906,1.4556767790996468,1,,1
stop_area:SA_663,,INP,43.55605247755143,1.50354771860541,1,,2
stop_area:SA_664,,Aussire,43.6073243174176,1.514271867658421,1,,2
stop_area:SA_665,,Puymorens,43.581766516810816,1.2810294931688555,1,,1
stop_area:SA_666,,Geai,43.66693595257791,1.4744863117866358,1,,1
stop_area:SA_667,,Avenue Muret Marcel Cavaillé,43.589309590684444,1.4318036314168567,1,,1
stop_area:SA_669,,Patte d'Oie,43.59627790337844,1.4233870540627234,1,,1
stop_area:SA_67,,Mazaygues,43.584366984971325,1.3815228930951144,1,,1
stop_area:SA_670,,Boudou,43.652656591779476,1.4456346460009037,1,,1
stop_area:SA_671,,Boudeville,43.54808986317371,1.3944022409759476,1,,1
stop_area:SA_672,,Leiria,43.57668715594767,1.5507403095458678,1,,1
stop_area:SA_674,,Eberhardt,43.64012642733541,1.4155128086110558,1,,1
stop_area:SA_677,,Piscine,43.52808955178427,1.4093097908295427,1,,1
stop_area:SA_678,,Mazurié,43.683632037502434,1.4064534814152727,1,,2
stop_area:SA_68,,Pont Rocade,43.512061528364214,1.3829333995364312,1,,1
stop_area:SA_681,,Ourliac,43.56164983444293,1.3906041906857858,1,,1
stop_area:SA_682,,René Rey,43.636273772848625,1.3755253186677143,1,,1
stop_area:SA_685,,Ponts Jumeaux,43.61004511026238,1.4203702828069704,1,,1
stop_area:SA_686,,Mairie Balma,43.60545138070447,1.5021718503035584,1,,1
stop_area:SA_688,,Bois Joly,43.57215669144659,1.3394418881865087,1,,1
stop_area:SA_689,,La Tour,43.60905774405178,1.5027184334915644,1,,1
stop_area:SA_69,,Etienne Hales,43.6260014083697,1.4946831466230666,1,,1
stop_area:SA_690,,Thibaud,43.5549376040742,1.4038326228474716,1,,1
stop_area:SA_691,,Av. Raymond Naves,43.59857820182123,1.4726919003610046,1,,1
stop_area:SA_692,,Banque Populaire,43.62768191209574,1.4912362319756305,1,,1
stop_area:SA_693,,Viste,43.669291653499485,1.5173674946148172,1,,1
stop_area:SA_694,,ZAC Ponts Jumeaux,43.61190362327318,1.4222418493660454,1,,1
stop_area:SA_696,,Niel,43.46136427418907,1.3244178485959626,1,,1
stop_area:SA_697,,Castanet République,43.51698076783362,1.5023156393160275,1,,1
stop_area:SA_698,,Ebelot,43.643053113037574,1.461405343911978,1,,1
stop_area:SA_699,,Vignes,43.69111862656146,1.3248604706937348,1,,2
stop_area:SA_7,,Pont Rouge,43.71462391323292,1.4046409649559888,1,,2
stop_area:SA_700,,ZI Bois Vert N°1,43.531707444891296,1.3826121750593234,1,,1
stop_area:SA_701,,Limayrac,43.59419458033713,1.473034067806606,1,,1
stop_area:SA_702,,Colombier,43.510752435636626,1.379228259532089,1,,1
stop_area:SA_703,,Fontainebleau,43.58028199357727,1.466263879109846,1,,1
stop_area:SA_704,,Stade Bendichou,43.617999974309036,1.325739082165645,1,,1
stop_area:SA_705,,Saint-Alban Salvador Allende,43.688762002762004,1.4092653432911573,1,,1
stop_area:SA_707,,Collège Flourens,43.59089921848537,1.5648058758338022,1,,2
stop_area:SA_709,,Favasse,43.67178034668227,1.4269145350207333,1,,1
stop_area:SA_711,,Gauguin,43.51844379729967,1.3957242333195092,1,,1
stop_area:SA_713,,Colomiers Gare SNCF,43.60551155515062,1.3352823358920802,1,,1
stop_area:SA_714,,Laure Delerot,43.56545884061307,1.5124251497062424,1,,1
stop_area:SA_716,,Rispet,43.64867148062506,1.4389058612607044,1,,1
stop_area:SA_718,,Place du Château,43.49126390451178,1.5161030743935098,1,,1
stop_area:SA_72,,Truffaut,43.679970824585915,1.537783308503169,1,,2
stop_area:SA_721,,Vence,43.65218624137415,1.4963860599523973,1,,1
stop_area:SA_722,,Cerisiers,43.642218690873264,1.4444832730971175,1,,1
stop_area:SA_723,,Guilhermy,43.56801043016393,1.3708194790477641,1,,1
stop_area:SA_724,,Concorde,43.61063231237401,1.4428971341334709,1,,1
stop_area:SA_725,,Trois Fours,43.58684132962385,1.4616547549415364,1,,1
stop_area:SA_726,,Labège Innopole Gare SNCF,43.54788861994595,1.513586835370969,1,,1
stop_area:SA_727,,Lemire,43.597627182582464,1.4036893731581535,1,,1
stop_area:SA_728,,Dufaur de Pibrac,43.60175110085805,1.4156357472959915,1,,1
stop_area:SA_729,,Sainte-Hélène,43.6232082477455,1.458855352178341,1,,1
stop_area:SA_73,,Galapagos,43.56005780628101,1.5180884489811541,1,,1
stop_area:SA_730,,Servanty Airbus,43.62525482282705,1.3930314252365672,1,,1
stop_area:SA_731,,Hippodrome,43.59423872386613,1.4085698307368293,1,,1
stop_area:SA_732,,Six Avril,43.581359066587694,1.476230981982633,1,,1
stop_area:SA_736,,Embarthe,43.60809278048352,1.4384193553488367,1,,1
stop_area:SA_738,,Mottes,43.68155872595042,1.4803657600974212,1,,1
stop_area:SA_739,,Renan,43.633834275416746,1.443759910046093,1,,1
stop_area:SA_74,,Villèle,43.58513050731486,1.3848796480963659,1,,1
stop_area:SA_740,,Rempart,43.701506119532944,1.404567551031676,1,,2
stop_area:SA_741,,Résidence d'Oc,43.579708505576725,1.3426278805425678,1,,1
stop_area:SA_742,,Ecole Saint-Alban,43.689089322408364,1.4159661172077693,1,,1
stop_area:SA_743,,La Plaine,43.578784856838865,1.496339152311252,1,,1
stop_area:SA_744,,Capelles,43.56341291532705,1.2957209178359501,1,,1
stop_area:SA_745,,Cité de l'Hers,43.59628418707163,1.4842191283747737,1,,1
stop_area:SA_746,,Récollets Daste,43.58374462345246,1.4429012201598115,1,,1
stop_area:SA_749,,Caubère,43.56847392838669,1.4569787400892595,1,,1
stop_area:SA_75,,Guiraudie-Aufève,43.53892179564935,1.5252070931231325,1,,1
stop_area:SA_750,,Saint-Jean Lestang,43.670767326873644,1.5003528501895294,1,,1
stop_area:SA_751,,Crématorium,43.63953143017801,1.327754842323245,1,,2
stop_area:SA_752,,Ecole Saint-Exupéry,43.61236299626883,1.5057746049840561,1,,2
stop_area:SA_753,,Lapeyrouse,43.69499904344568,1.5162091930645665,1,,1
stop_area:SA_754,,Cousquille,43.51821658311035,1.546174788644959,1,,2
stop_area:SA_755,,Roubert,43.60247814913956,1.5931559597247753,1,,2
stop_area:SA_756,,Perpignan,43.55628371866389,1.4009371686230223,1,,1
stop_area:SA_759,,La Vimona,43.52856858112291,1.3498857126681836,1,,1
stop_area:SA_76,,Bachelier,43.607485351220035,1.4513023496548425,1,,1
stop_area:SA_761,,Grand Chemin,43.52790289135342,1.4900288347278814,1,,1
stop_area:SA_763,,Collège Rosa Parks,43.643399722066754,1.4334764270201579,1,,1
stop_area:SA_764,,Courrège,43.58417919006334,1.4693197675906,1,,1
stop_area:SA_766,,Bruxelles,43.46519637351687,1.5653702526918911,1,,2
stop_area:SA_769,,Aussonne Agassines,43.69555993984853,1.3265123822114402,1,,2
stop_area:SA_770,,Jean Chaubet,43.60389648432291,1.4748619253377226,1,,1
stop_area:SA_771,,Fourmi,43.61207634281822,1.413688852688154,1,,1
stop_area:SA_772,,Satre,43.68409501250293,1.3647615910146675,1,,1
stop_area:SA_773,,De Gaulle,43.54175669159043,1.3415807717058734,1,,1
stop_area:SA_774,,Palais de Justice,43.59285869552073,1.4441661067021954,1,,1
stop_area:SA_777,,Négogousses,43.59288839349795,1.4105834785498579,1,,1
stop_area:SA_778,,Jean Zay,43.64137076154519,1.446795008845028,1,,1
stop_area:SA_779,,Soumet,43.60688261051374,1.4821267393104325,1,,1
stop_area:SA_780,,Ducuing Ponsan,43.56109217995542,1.4580083601750171,1,,1
stop_area:SA_781,,Desnos,43.56284208837777,1.3915488565475247,1,,1
stop_area:SA_782,,Coteaux,43.66212468222631,1.4952762399865365,1,,1
stop_area:SA_783,,Coccinelles,43.658821414206955,1.3810330377250646,1,,1
stop_area:SA_785,,Parc de Montaudran,43.57622475535483,1.4897458886481207,1,,1
stop_area:SA_787,,Busca,43.58884984960168,1.4511778451807045,1,,1
stop_area:SA_79,,Les Vitarelles,43.70978288253081,1.3912814117952075,1,,1
stop_area:SA_790,,Carlos Gardel,43.61461958796793,1.394139552815293,1,,1
stop_area:SA_791,,Les Genêts,43.52322107438971,1.5034250656935078,1,,1
stop_area:SA_792,,Eglise Saint-Jean,43.66715247144412,1.502628618278581,1,,1
stop_area:SA_793,,Centre Commercial Portet - Entrée 1,43.53196119362654,1.4053456305663157,1,,1
stop_area:SA_794,,Pech David,43.56129527782806,1.4476222449542344,1,,1
stop_area:SA_795,,Querqueille,43.558187780110735,1.5387316312547674,1,,1
stop_area:SA_796,,Lagarde,43.60123910974323,1.497204410698621,1,,1
stop_area:SA_797,,Eglise Lauzerville,43.554923868792606,1.5666548177402153,1,,2
stop_area:SA_799,,Ecole Baziège,43.453686625532946,1.6132191369968034,1,,2
stop_area:SA_8,,1er RTP,43.54509170783458,1.3855673170593035,1,,1
stop_area:SA_800,,Crabe,43.61047256967492,1.3721126840657858,1,,1
stop_area:SA_801,,Trois Cocus,43.638348875126205,1.4441288333035929,1,,1
stop_area:SA_802,,LAAS,43.564138620850805,1.4743361154466204,1,,1
stop_area:SA_803,,Bellevue,43.70295327358449,1.4615925774386833,1,,1
stop_area:SA_806,,Centre Commercial Labège,43.54919985836879,1.5061006352281074,1,,1
stop_area:SA_808,,Mairie Odars,43.523661605775466,1.5892030266501391,1,,1
stop_area:SA_809,,Route de Portet,43.535472787271466,1.3641972138998546,1,,1
stop_area:SA_81,,Pradet,43.628291252302894,1.4478925319907356,1,,1
stop_area:SA_810,,Tournelle,43.683034283135804,1.3992660986415963,1,,1
stop_area:SA_811,,Rome,43.596909489239856,1.5433120229171224,1,,1
stop_area:SA_812,,Tucaut,43.55967536875621,1.3602525677690158,1,,1
stop_area:SA_813,,Acacias,43.695227929401646,1.4106833179269558,1,,1
stop_area:SA_815,,Mairie Ramonville,43.545637275588064,1.4751054628332954,1,,1
stop_area:SA_817,,Paradoux,43.62112164289115,1.5088447710278232,1,,1
stop_area:SA_819,,Carovis,43.54941834553364,1.3832406220380289,1,,1
stop_area:SA_82,,ZA Jean Mermoz,43.6459582232473,1.349892748101019,1,,2
stop_area:SA_820,,Clotildes,43.69268157032545,1.4506769535039339,1,,1
stop_area:SA_822,,Piscine Saint-Orens,43.53337575746523,1.5534853167953202,1,,1
stop_area:SA_824,,Pâquerettes,43.55124682309803,1.4728081567707922,1,,1
stop_area:SA_826,,L'Union Malbou,43.66153336970576,1.4837001092277793,1,,1
stop_area:SA_828,,Doumergue,43.62211030143775,1.4999032473986942,1,,1
stop_area:SA_829,,8 mai 1945,43.706779696825,1.4663540741311312,1,,1
stop_area:SA_83,,ZI La Piche,43.49050528830217,1.3154461233950885,1,,2
stop_area:SA_830,,Grand Rond,43.5950752867837,1.4532160242222982,1,,1
stop_area:SA_831,,Béarn,43.56699004484204,1.290806261109967,1,,1
stop_area:SA_832,,Orbesson,43.5764057056616,1.4214870586621249,1,,1
stop_area:SA_834,,Marchant,43.55941235426685,1.4247220589941607,1,,1
stop_area:SA_835,,Côteaux,43.585210300226805,1.532673845670441,1,,1
stop_area:SA_837,,Chemin Papus,43.57405618650422,1.4123045623470767,1,,1
stop_area:SA_838,,Pont,43.566428359684316,1.3247472982968225,1,,2
stop_area:SA_839,,Salinié,43.59326973472403,1.3801087298434698,1,,2
stop_area:SA_84,,Silos,43.55652696401033,1.4240636840478562,1,,1
stop_area:SA_840,,Vercors,43.59014635813577,1.3470259809875946,1,,1
stop_area:SA_841,,Sausse,43.651182885932805,1.5144283117070059,1,,1
stop_area:SA_843,,Mimosas,43.70067118338511,1.4706253721078888,1,,1
stop_area:SA_845,,Eglise Fenouillet,43.683007423337436,1.3838850493444925,1,,1
stop_area:SA_846,,La Tour,43.462357277167875,1.5062887313262738,1,,2
stop_area:SA_847,,Mairie Castanet,43.517027773530316,1.49800283373807,1,,1
stop_area:SA_848,,Secteur G,43.634640751427845,1.3281619005488186,1,,2
stop_area:SA_85,,Ducuing,43.562773913118306,1.4602814856437516,1,,1
stop_area:SA_850,,Deux Ormeaux,43.540869743160385,1.478854393389211,1,,1
stop_area:SA_851,,Fenouillet Centre Commercial - Entrée Sud,43.68803227670467,1.4039307679000819,1,,1
stop_area:SA_852,,Fontaine,43.714627848654146,1.478362098477195,1,,1
stop_area:SA_854,,Seysses Gay,43.4949615671913,1.3066589162390676,1,,1
stop_area:SA_855,,Pélude,43.570472130057965,1.463696942556307,1,,1
stop_area:SA_856,,Hortensias,43.725632957299894,1.4153317594365349,1,,1
stop_area:SA_857,,Périgord,43.53519104884144,1.520103452430402,1,,1
stop_area:SA_858,,Claude Bernard,43.636753306125236,1.4409245780051398,1,,1
stop_area:SA_859,,Crampel,43.5881000440363,1.4592575191783914,1,,1
stop_area:SA_86,,Verdaï,43.52622330796497,1.3697243209470658,1,,1
stop_area:SA_860,,Ecole D'Architecture,43.58004187595053,1.3955234860105552,1,,1
stop_area:SA_861,,Les Tourelles,43.59090543667322,1.3977570168330646,1,,1
stop_area:SA_863,,Bois,43.73078163887351,1.4181368856645438,1,,1
stop_area:SA_864,,Raisin,43.61537595232259,1.4456621100830411,1,,1
stop_area:SA_865,,Charpy,43.56114699125054,1.3842931293778604,1,,1
stop_area:SA_866,,Ratalens,43.64944211218186,1.5104649092320672,1,,1
stop_area:SA_867,,Cours Dillon,43.59871859617041,1.4363635557262966,1,,1
stop_area:SA_868,,Plaisance Accueil,43.564789430921536,1.297347264052791,1,,1
stop_area:SA_869,,Herbettes,43.57654173598397,1.4703191928113652,1,,1
stop_area:SA_87,,Rond-point Périgord,43.533095042689965,1.5228969620594504,1,,1
stop_area:SA_870,,Hôpital Larrey,43.55234281776673,1.4536218241502004,1,,1
stop_area:SA_871,,Tilleuls,43.60066333246434,1.46717429656651,1,,1
stop_area:SA_872,,Cugnaux,43.59559860294178,1.4314021277569966,1,,1
stop_area:SA_874,,Chêne Vert,43.54112492662278,1.5224859898570084,1,,2
stop_area:SA_875,,Le Grand Bois,43.604862892243396,1.5116281548278452,1,,1
stop_area:SA_877,,Tissié,43.59328807638185,1.3933961636311538,1,,1
stop_area:SA_878,,V. Auriol,43.50395239834641,1.3660732877223787,1,,1
stop_area:SA_879,,Labouilhe,43.548097478912915,1.536805947451576,1,,1
stop_area:SA_88,,La Fount,43.620124607568634,1.5031461748355603,1,,2
stop_area:SA_880,,Lafilaire,43.5961519638552,1.4732783767226807,1,,1
stop_area:SA_881,,Château Madron,43.55909519926369,1.502415063020187,1,,2
stop_area:SA_882,,La Tuilerie,43.55101540737586,1.566462237169124,1,,2
stop_area:SA_883,,Chemin Castelviel,43.67744104012605,1.512340258651415,1,,2
stop_area:SA_884,,Lanes,43.454542604212065,1.5209788074556023,1,,1
stop_area:SA_885,,Couzinet,43.58356517430457,1.4930372364221423,1,,1
stop_area:SA_887,,Les Hauts de Laganne,43.62396439233066,1.5492807307217615,1,,1
stop_area:SA_888,,Bûches,43.6359058063934,1.3939770795486697,1,,1
stop_area:SA_889,,Jean Moulin,43.67243701231793,1.4524040940022769,1,,1
stop_area:SA_89,,Bigorre,43.57477761081283,1.4110046592206813,1,,1
stop_area:SA_891,,Stade,43.53909030833572,1.3458305267655748,1,,1
stop_area:SA_892,,Pampare,43.61281880991704,1.5759734004643182,1,,1
stop_area:SA_893,,Roquettes Eglise,43.49902111011061,1.365066817100672,1,,1
stop_area:SA_894,,Montaudran - La Rivière,43.57119691677983,1.4984726851584365,1,,1
stop_area:SA_895,,Canal,43.560674049261074,1.352386254608139,1,,1
stop_area:SA_896,,IUT Rangueil,43.569418654326434,1.4653608696220817,1,,1
stop_area:SA_9,,Taure,43.58329428691024,1.2781053293212854,1,,2
stop_area:SA_90,,Colomiers Lycée International,43.617399032258085,1.3087616393004213,1,,1
stop_area:SA_900,,Tellier,43.58538972277631,1.4124165150121948,1,,2
stop_area:SA_901,,Rond-point du Golf,43.685891827244426,1.3606341059962836,1,,1
stop_area:SA_902,,ZI Montredon,43.638154427154575,1.5004011050649615,1,,1
stop_area:SA_903,,Ateliers Métro,43.57428071031163,1.386224527218449,1,,1
stop_area:SA_904,,Centre Commercial L'Union,43.65653422057847,1.47923274126038,1,,1
stop_area:SA_906,,Marie Curie,43.66208609771992,1.4160661271156987,1,,2
stop_area:SA_908,,Chemin de Bordeneuve,43.66138183684483,1.5125688055651243,1,,1
stop_area:SA_909,,Rossignols,43.520560798233845,1.3378338061038955,1,,1
stop_area:SA_91,,Garonnette,43.594562319056706,1.4407990827066537,1,,1
stop_area:SA_911,,Matabiau - Raynal,43.614676269985495,1.4515822974822228,1,,1
stop_area:SA_912,,Herriot,43.574524968704736,1.4467856622519013,1,,1
stop_area:SA_915,,Vieux Village,43.61438196107737,1.5800146637359713,1,,1
stop_area:SA_916,,Complexe sportif Nambours,43.5459901273964,1.5667629492708235,1,,1
stop_area:SA_917,,Marie Curie,43.49390602801532,1.3119081979369693,1,,1
stop_area:SA_918,,Gamouna,43.72056021796809,1.4071212460009757,1,,1
stop_area:SA_919,,Maison de Retraite,43.5145684087694,1.3196362756837932,1,,1
stop_area:SA_92,,Surcouf,43.61021408830528,1.4791592515472496,1,,1
stop_area:SA_920,,Lycée Raymond Naves,43.6364682667183,1.464283643067881,1,,1
stop_area:SA_921,,Biarritz,43.607891951881385,1.410671440862981,1,,2
stop_area:SA_922,,Collège Bétance,43.4505841992668,1.327260933221298,1,,1
stop_area:SA_923,,Grande Borde,43.5543113442868,1.5065051560560545,1,,2
stop_area:SA_924,,Piscine Pech David,43.565878188125076,1.4472165036737294,1,,1
stop_area:SA_925,,Boulodrome,43.532146660588516,1.4119703928001306,1,,1
stop_area:SA_926,,Garenne,43.71633425032104,1.4327056656409318,1,,1
stop_area:SA_927,,Rouergue,43.67574637673528,1.5286320599506265,1,,1
stop_area:SA_928,,Charles de Gaulle,43.46888079810185,1.3238553486665974,1,,1
stop_area:SA_93,,ZI Drémil,43.59474628103905,1.5924850268281163,1,,2
stop_area:SA_930,,Centre Equestre,43.631514445887696,1.5232519600396102,1,,2
stop_area:SA_931,,ENAC,43.564594075831934,1.4781987325061483,1,,1
stop_area:SA_932,,Marqueille,43.56235352359675,1.5208989687162937,1,,1
stop_area:SA_933,,Le Grand Marché,43.63864500046878,1.4296524445466008,1,,1
stop_area:SA_934,,Pastel,43.626458854648945,1.541440801075087,1,,1
stop_area:SA_937,,Vallon,43.561168649976715,1.5272565016718143,1,,1
stop_area:SA_939,,Av. de Lombez,43.59448818709794,1.4125603847051031,1,,1
stop_area:SA_94,,Estaquebiau,43.66481902503251,1.493245386161434,1,,1
stop_area:SA_941,,Barrière de Muret,43.578678280340796,1.423578423786109,1,,1
stop_area:SA_942,,Dasque,43.553769786187026,1.4516570228977115,1,,1
stop_area:SA_943,,Mermoz,43.58344574021119,1.415424623607672,1,,1
stop_area:SA_944,,Reguelongue,43.56297663651611,1.372042418435796,1,,1
stop_area:SA_945,,Delmas,43.57595712670511,1.451201082140825,1,,2
stop_area:SA_946,,Védrines,43.569056928595494,1.4911038589703056,1,,1
stop_area:SA_947,,Rostand,43.54336450776567,1.5120966355199352,1,,1
stop_area:SA_948,,Jardin des Plantes,43.592655768487184,1.452962043644077,1,,1
stop_area:SA_95,,Ancely,43.618148644849775,1.3970349695544406,1,,1
stop_area:SA_950,,Chaumière,43.53846736542186,1.4807387866676025,1,,1
stop_area:SA_951,,Digue,43.59435921960543,1.5594097291617834,1,,1
stop_area:SA_953,,Ardennes,43.58270539124748,1.3738159333532682,1,,1
stop_area:SA_954,,Collège Mermoz,43.646036667340965,1.380909386174444,1,,2
