stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
64_1_S24,STOP_64_1_S24,,21.30490924,105.8168577,,
64_1_S25,STOP_64_1_S25,,21.30772584,105.8209743,,
64_1_S26,STOP_64_1_S26,,21.31372437,105.8426794,,
64_1_S27,STOP_64_1_S27,,21.31517567,105.8503403,,
64_1_S28,STOP_64_1_S28,,21.3166243,105.8555712,,
64_1_S29,STOP_64_1_S29,,21.31646165,105.8584748,,
64_1_S30,STOP_64_1_S30,,21.31371702,105.8657213,,
64_1_S31,STOP_64_1_S31,,21.31338839,105.8675329,,
64_1_S32,STOP_64_1_S32,,21.32049222,105.8696232,,
64_1_S33,STOP_64_1_S33,,21.3251921,105.8728398,,
64_2_S1,STOP_64_2_S1,,21.3251921,105.8728398,,
64_2_S2,STOP_64_2_S2,,21.32007556,105.8692898,,
64_2_S3,STOP_64_2_S3,,21.31414237,105.8676566,,
64_2_S4,STOP_64_2_S4,,21.31364511,105.8666303,,
64_2_S5,STOP_64_2_S5,,21.31663853,105.8583896,,
64_2_S6,STOP_64_2_S6,,21.31655897,105.8551068,,
64_2_S7,STOP_64_2_S7,,21.31517567,105.8500403,,
64_2_S8,STOP_64_2_S8,,21.31329238,105.8397405,,
64_2_S9,STOP_64_2_S9,,21.30729251,105.8203576,,
64_2_S10,STOP_64_2_S10,,21.30457591,105.8165744,,
64_2_S11,STOP_64_2_S11,,21.29525947,105.8114412,,
64_2_S12,STOP_64_2_S12,,21.28687634,105.8056246,,
64_2_S13,STOP_64_2_S13,,21.2789932,105.7985415,,
64_2_S14,STOP_64_2_S14,,21.27475997,105.7948749,,
64_2_S15,STOP_64_2_S15,,21.2708434,105.791325,,
64_2_S16,STOP_64_2_S16,,21.26482688,105.7873084,,
64_2_S17,STOP_64_2_S17,,21.25804371,105.7808752,,
64_2_S18,STOP_64_2_S18,,21.24949392,105.7724254,,
64_2_S19,STOP_64_2_S19,,21.24432738,105.7676755,,
64_2_S20,STOP_64_2_S20,,21.23561093,105.7635923,,
64_2_S21,STOP_64_2_S21,,21.22731113,105.761509,,
64_2_S22,STOP_64_2_S22,,21.22296125,105.7677089,,
64_2_S23,STOP_64_2_S23,,21.21542777,105.778318,,
64_2_S24,STOP_64_2_S24,,21.20528962,105.7792844,,
64_2_S25,STOP_64_2_S25,,21.19280728,105.7803663,,
64_2_S26,STOP_64_2_S26,,21.18699548,105.7802249,,
64_2_S27,STOP_64_2_S27,,21.16652933,105.779392,,
64_2_S28,STOP_64_2_S28,,21.15817953,105.7790253,,
64_2_S29,STOP_64_2_S29,,21.15201302,105.778742,,
64_2_S30,STOP_64_2_S30,,21.14174661,105.778292,,
64_2_S31,STOP_64_2_S31,,21.13191352,105.7789253,,
64_2_S32,STOP_64_2_S32,,21.12678032,105.7805586,,
64_2_S33,STOP_64_2_S33,,21.12671365,105.7802753,,
65_1_S1,STOP_65_1_S1,,21.17587918,105.9056225,,
65_1_S2,STOP_65_1_S2,,21.17346424,105.8977969,,
65_1_S3,STOP_65_1_S3,,21.17260174,105.8909255,,
65_1_S4,STOP_65_1_S4,,21.16984754,105.8790115,,
65_1_S5,STOP_65_1_S5,,21.16772986,105.869256,,
65_1_S6,STOP_65_1_S6,,21.16525195,105.8656759,,
65_1_S7,STOP_65_1_S7,,21.16047411,105.8633679,,
65_1_S8,STOP_65_1_S8,,21.15526322,105.8615833,,
65_1_S9,STOP_65_1_S9,,21.15152756,105.8606554,,
65_1_S10,STOP_65_1_S10,,21.14415141,105.8555396,,
65_1_S11,STOP_65_1_S11,,21.14051211,105.8531115,,
65_1_S12,STOP_65_1_S12,,21.13809675,105.8588736,,
65_1_S13,STOP_65_1_S13,,21.13777714,105.8679023,,
65_1_S14,STOP_65_1_S14,,21.13364993,105.8732615,,
65_1_S15,STOP_65_1_S15,,21.12661405,105.8808756,,
65_1_S16,STOP_65_1_S16,,21.11559266,105.8912522,,
65_1_S17,STOP_65_1_S17,,21.11245483,105.8917995,,
65_1_S18,STOP_65_1_S18,,21.10745015,105.8861468,,
65_1_S19,STOP_65_1_S19,,21.10293999,105.8851935,,
65_1_S20,STOP_65_1_S20,,21.1008827,105.8840987,,
65_1_S21,STOP_65_1_S21,,21.10298097,105.8722566,,
65_1_S22,STOP_65_1_S22,,21.10232848,105.868502,,
65_1_S23,STOP_65_1_S23,,21.09775526,105.8670767,,
65_1_S24,STOP_65_1_S24,,21.09200187,105.8672195,,
65_1_S25,STOP_65_1_S25,,21.08508495,105.8717856,,
65_1_S26,STOP_65_1_S26,,21.06426451,105.8810475,,
65_1_S27,STOP_65_1_S27,,21.05835878,105.884185,,
65_1_S28,STOP_65_1_S28,,21.0525869,105.8855937,,
65_1_S29,STOP_65_1_S29,,21.04994897,105.8833067,,
65_1_S30,STOP_65_1_S30,,21.04579907,105.8751233,,
65_1_S31,STOP_65_1_S31,,21.04260114,105.870286,,
65_1_S32,STOP_65_1_S32,,21.04173215,105.8493075,,
65_1_S33,STOP_65_1_S33,,21.04343211,105.8476575,,
65_2_S1,STOP_65_2_S1,,21.04343211,105.8476575,,
65_2_S2,STOP_65_2_S2,,21.04158249,105.8491905,,
65_2_S3,STOP_65_2_S3,,21.04263247,105.8706067,,
65_2_S4,STOP_65_2_S4,,21.0459324,105.8758232,,
65_2_S5,STOP_65_2_S5,,21.04732003,105.8786898,,
65_2_S6,STOP_65_2_S6,,21.048763,105.8816048,,
65_2_S7,STOP_65_2_S7,,21.05249891,105.8858397,,
65_2_S8,STOP_65_2_S8,,21.05861654,105.8845623,,
65_2_S9,STOP_65_2_S9,,21.06441633,105.8816546,,
65_2_S10,STOP_65_2_S10,,21.08520127,105.8721152,,
65_2_S11,STOP_65_2_S11,,21.09207869,105.867473,,
65_2_S12,STOP_65_2_S12,,21.09652094,105.8670744,,
65_2_S13,STOP_65_2_S13,,21.10219026,105.8688891,,
65_2_S14,STOP_65_2_S14,,21.10291431,105.8717066,,
65_2_S15,STOP_65_2_S15,,21.10290092,105.8855672,,
65_2_S16,STOP_65_2_S16,,21.10718384,105.8864618,,
65_2_S17,STOP_65_2_S17,,21.11235,105.8918896,,
65_2_S18,STOP_65_2_S18,,21.11663007,105.8906353,,
65_2_S19,STOP_65_2_S19,,21.12620478,105.882098,,
65_2_S20,STOP_65_2_S20,,21.13375352,105.873506,,
65_2_S21,STOP_65_2_S21,,21.13790931,105.8682664,,
65_2_S22,STOP_65_2_S22,,21.13824675,105.8588902,,
65_2_S23,STOP_65_2_S23,,21.13964371,105.8542513,,
65_2_S24,STOP_65_2_S24,,21.14389932,105.8560734,,
65_2_S25,STOP_65_2_S25,,21.15098042,105.8608738,,
65_2_S26,STOP_65_2_S26,,21.15495878,105.8623966,,
65_2_S27,STOP_65_2_S27,,21.16023154,105.8639575,,
65_2_S28,STOP_65_2_S28,,21.16521877,105.8662608,,
65_2_S29,STOP_65_2_S29,,21.16740782,105.8698775,,
65_2_S30,STOP_65_2_S30,,21.16946363,105.8795093,,
65_2_S31,STOP_65_2_S31,,21.17300418,105.8919965,,
65_2_S32,STOP_65_2_S32,,21.17351814,105.8991537,,
65_2_S33,STOP_65_2_S33,,21.17587918,105.9056225,,
72_1_S1,STOP_72_1_S1,,20.95001803,105.7471762,,
72_1_S2,STOP_72_1_S2,,20.94571814,105.7425596,,
72_1_S3,STOP_72_1_S3,,20.94185956,105.7366671,,
72_1_S4,STOP_72_1_S4,,20.93878497,105.7305099,,
72_1_S5,STOP_72_1_S5,,20.93525172,105.7235234,,
72_1_S6,STOP_72_1_S6,,20.9333482,105.7203355,,
72_1_S7,STOP_72_1_S7,,20.93071849,105.7166269,,
72_1_S8,STOP_72_1_S8,,20.92603527,105.7099437,,
72_1_S9,STOP_72_1_S9,,20.92461864,105.7022105,,
72_1_S10,STOP_72_1_S10,,20.92494651,105.6909617,,
72_1_S11,STOP_72_1_S11,,20.92848706,105.6865265,,
72_1_S12,STOP_72_1_S12,,20.92928653,105.6769708,,
72_1_S13,STOP_72_1_S13,,20.92924845,105.6714316,,
72_1_S14,STOP_72_1_S14,,20.92906351,105.662016,,
72_1_S15,STOP_72_1_S15,,20.92612058,105.6514495,,
72_1_S16,STOP_72_1_S16,,20.92321771,105.6474045,,
72_1_S17,STOP_72_1_S17,,20.91855408,105.6414084,,
72_1_S18,STOP_72_1_S18,,20.91569879,105.6375537,,
72_1_S19,STOP_72_1_S19,,20.91457452,105.6301657,,
72_1_S20,STOP_72_1_S20,,20.9144258,105.6234141,,
72_1_S21,STOP_72_1_S21,,20.91242948,105.6142855,,
72_1_S22,STOP_72_1_S22,,20.91029991,105.6072424,,
72_1_S23,STOP_72_1_S23,,20.90842018,105.6004016,,
72_1_S24,STOP_72_1_S24,,20.9063953,105.5934752,,
72_1_S25,STOP_72_1_S25,,20.90451906,105.5871631,,
72_1_S26,STOP_72_1_S26,,20.90218045,105.5816276,,
72_1_S27,STOP_72_1_S27,,20.90053549,105.5785947,,
72_1_S28,STOP_72_1_S28,,20.89865053,105.5763767,,
72_1_S29,STOP_72_1_S29,,20.89657458,105.5741978,,
72_1_S30,STOP_72_1_S30,,20.89396931,105.5714635,,
72_1_S31,STOP_72_1_S31,,20.89043607,105.5679802,,
72_1_S32,STOP_72_1_S32,,20.88625284,105.564647,,
72_1_S33,STOP_72_1_S33,,20.88425288,105.5573805,,
72_2_S1,STOP_72_2_S1,,20.88425288,105.5573805,,
72_2_S2,STOP_72_2_S2,,20.8863695,105.5650303,,
72_2_S3,STOP_72_2_S3,,20.88986941,105.5676969,,
72_2_S4,STOP_72_2_S4,,20.89383598,105.5714468,,
72_2_S5,STOP_72_2_S5,,20.89638359,105.5740568,,
72_2_S6,STOP_72_2_S6,,20.89900053,105.5767917,,
72_2_S7,STOP_72_2_S7,,20.90038449,105.5783967,,
72_2_S8,STOP_72_2_S8,,20.90220245,105.5818466,,
72_2_S9,STOP_72_2_S9,,20.90457539,105.5876655,,
72_2_S10,STOP_72_2_S10,,20.90639335,105.5939384,,
72_2_S11,STOP_72_2_S11,,20.90799439,105.6006759,,
72_2_S12,STOP_72_2_S12,,20.90989792,105.6076904,,
72_2_S13,STOP_72_2_S13,,20.91201559,105.6147573,,
72_2_S14,STOP_72_2_S14,,20.9136512,105.6242916,,
72_2_S15,STOP_72_2_S15,,20.91372258,105.6305375,,
72_2_S16,STOP_72_2_S16,,20.9152573,105.6386037,,
72_2_S17,STOP_72_2_S17,,20.91800551,105.6424227,,
72_2_S18,STOP_72_2_S18,,20.92257397,105.6483474,,
72_2_S19,STOP_72_2_S19,,20.92550064,105.652202,,
72_2_S20,STOP_72_2_S20,,20.92832023,105.662374,,
72_2_S21,STOP_72_2_S21,,20.92870247,105.6737852,,
72_2_S22,STOP_72_2_S22,,20.92886427,105.6798348,,
72_2_S23,STOP_72_2_S23,,20.92850023,105.6854764,,
72_2_S24,STOP_72_2_S24,,20.92503939,105.6899408,,
72_2_S25,STOP_72_2_S25,,20.92404322,105.6959059,,
72_2_S26,STOP_72_2_S26,,20.92450197,105.7028605,,
72_2_S27,STOP_72_2_S27,,20.92603527,105.7099437,,
72_2_S28,STOP_72_2_S28,,20.93000184,105.7156769,,
72_2_S29,STOP_72_2_S29,,20.93231479,105.7191685,,
72_2_S30,STOP_72_2_S30,,20.93481839,105.7227767,,
72_2_S31,STOP_72_2_S31,,20.93853497,105.7302432,,
72_2_S32,STOP_72_2_S32,,20.94228488,105.7376097,,
72_2_S33,STOP_72_2_S33,,20.94508482,105.7418596,,
72_2_S34,STOP_72_2_S34,,20.94753476,105.7451762,,
72_2_S35,STOP_72_2_S35,,20.95001803,105.7471762,,
74_1_S1,STOP_74_1_S1,,21.02834943,105.7783421,,
74_1_S2,STOP_74_1_S2,,21.0232329,105.7784088,,
74_1_S3,STOP_74_1_S3,,21.01885767,105.781103,,
74_1_S4,STOP_74_1_S4,,21.01693305,105.7802921,,
74_1_S5,STOP_74_1_S5,,21.01269982,105.7744422,,
74_1_S6,STOP_74_1_S6,,21.00591665,105.770059,,
74_1_S7,STOP_74_1_S7,,21.00784993,105.7592759,,
74_1_S8,STOP_74_1_S8,,21.00939289,105.7524457,,
74_1_S9,STOP_74_1_S9,,21.01021886,105.7448609,,
74_1_S10,STOP_74_1_S10,,21.01141649,105.7285932,,
74_1_S11,STOP_74_1_S11,,21.01193314,105.7192268,,
74_1_S12,STOP_74_1_S12,,21.01083083,105.7108466,,
74_1_S13,STOP_74_1_S13,,21.00838688,105.7001239,,
74_1_S14,STOP_74_1_S14,,21.00573327,105.6857109,,
74_1_S15,STOP_74_1_S15,,21.00424996,105.6678116,,
74_1_S16,STOP_74_1_S16,,21.0035833,105.6572448,,
74_1_S17,STOP_74_1_S17,,21.00387396,105.650741,,
74_1_S18,STOP_74_1_S18,,21.00436094,105.6421712,,
74_1_S19,STOP_74_1_S19,,21.00389995,105.635512,,
74_1_S20,STOP_74_1_S20,,21.00328329,105.6293621,,
74_1_S21,STOP_74_1_S21,,21.00196198,105.6100179,,
74_1_S22,STOP_74_1_S22,,21.00180063,105.6056809,,
74_1_S23,STOP_74_1_S23,,20.99955003,105.5950462,,
74_1_S24,STOP_74_1_S24,,20.9940335,105.5854964,,
74_1_S25,STOP_74_1_S25,,20.98975026,105.5726967,,
74_1_S26,STOP_74_1_S26,,20.99060023,105.559347,,
74_1_S27,STOP_74_1_S27,,20.99083356,105.5559471,,
74_1_S28,STOP_74_1_S28,,20.99125021,105.5453973,,
74_1_S29,STOP_74_1_S29,,20.99116687,105.5377808,,
74_1_S30,STOP_74_1_S30,,21.00063297,105.5332146,,
74_1_S31,STOP_74_1_S31,,21.00878276,105.5303807,,
74_1_S32,STOP_74_1_S32,,21.00992173,105.5244518,,
74_1_S33,STOP_74_1_S33,,21.02210373,105.5207746,,
74_1_S34,STOP_74_1_S34,,21.02643424,105.519918,,
74_1_S35,STOP_74_1_S35,,21.03271586,105.5161585,,
74_1_S36,STOP_74_1_S36,,21.04806775,105.5065743,,
74_1_S37,STOP_74_1_S37,,21.05337857,105.5022342,,
74_1_S38,STOP_74_1_S38,,21.05811834,105.4991505,,
74_1_S39,STOP_74_1_S39,,21.06125915,105.4980084,,
74_1_S40,STOP_74_1_S40,,21.0745838,105.5020248,,
74_1_S41,STOP_74_1_S41,,21.08181718,105.5034049,,
74_1_S42,STOP_74_1_S42,,21.08728981,105.5017333,,
74_1_S43,STOP_74_1_S43,,21.10037057,105.4982415,,
74_1_S44,STOP_74_1_S44,,21.11169652,105.4955647,,
74_1_S45,STOP_74_1_S45,,21.11519424,105.4955647,,
74_1_S46,STOP_74_1_S46,,21.11530131,105.4929236,,
74_1_S47,STOP_74_1_S47,,21.11508716,105.4842863,,
74_1_S48,STOP_74_1_S48,,21.1144804,105.479004,,
74_1_S49,STOP_74_1_S49,,21.11358812,105.4691176,,
74_1_S50,STOP_74_1_S50,,21.11083991,105.460516,,
74_1_S51,STOP_74_1_S51,,21.11026884,105.4468106,,
74_1_S52,STOP_74_1_S52,,21.11132768,105.4444253,,
74_1_S53,STOP_74_1_S53,,21.11364709,105.4402996,,
74_2_S1,STOP_74_2_S1,,21.11364709,105.4402996,,
74_2_S2,STOP_74_2_S2,,21.11079072,105.4439946,,
74_2_S3,STOP_74_2_S3,,21.1096003,105.4462082,,
74_2_S4,STOP_74_2_S4,,21.1099865,105.4607745,,
74_2_S5,STOP_74_2_S5,,21.11307972,105.470649,,
74_2_S6,STOP_74_2_S6,,21.11409098,105.4797503,,
74_2_S7,STOP_74_2_S7,,21.11406124,105.4854906,,
74_2_S8,STOP_74_2_S8,,21.11453712,105.4930155,,
74_2_S9,STOP_74_2_S9,,21.11519146,105.4950082,,
74_2_S10,STOP_74_2_S10,,21.11111673,105.4947703,,
74_2_S11,STOP_74_2_S11,,21.10129338,105.4969581,,
74_2_S12,STOP_74_2_S12,,21.08716171,105.5009873,,
74_2_S13,STOP_74_2_S13,,21.08116562,105.5022722,,
74_2_S14,STOP_74_2_S14,,21.07407501,105.5008921,,
74_2_S15,STOP_74_2_S15,,21.06917344,105.4990838,,
74_2_S16,STOP_74_2_S16,,21.06089312,105.4967044,,
74_2_S17,STOP_74_2_S17,,21.05285074,105.5012253,,
74_2_S18,STOP_74_2_S18,,21.04642636,105.5060792,,
74_2_S19,STOP_74_2_S19,,21.03291136,105.5147879,,
74_2_S20,STOP_74_2_S20,,21.02672492,105.5187377,,
74_2_S21,STOP_74_2_S21,,21.02153783,105.5198322,,
74_2_S22,STOP_74_2_S22,,21.00989973,105.5242648,,
74_2_S23,STOP_74_2_S23,,21.00889976,105.5302477,,
74_2_S24,STOP_74_2_S24,,21.0006333,105.5330643,,
74_2_S25,STOP_74_2_S25,,20.99008356,105.5379975,,
74_2_S26,STOP_74_2_S26,,20.99011691,105.5501972,,
74_2_S27,STOP_74_2_S27,,20.98950026,105.5595804,,
74_2_S28,STOP_74_2_S28,,20.98865029,105.5723301,,
74_2_S29,STOP_74_2_S29,,20.99368351,105.5871464,,
74_2_S30,STOP_74_2_S30,,20.99715009,105.5953795,,
74_2_S31,STOP_74_2_S31,,21.00085301,105.606018,,
74_2_S32,STOP_74_2_S32,,21.00143334,105.621679,,
74_2_S33,STOP_74_2_S33,,21.00234698,105.6301254,,
74_2_S34,STOP_74_2_S34,,21.00287698,105.6356243,,
74_2_S35,STOP_74_2_S35,,21.00295998,105.648184,,
74_2_S36,STOP_74_2_S36,,21.00248333,105.6579115,,
74_2_S37,STOP_74_2_S37,,21.00326665,105.6686946,,
74_2_S38,STOP_74_2_S38,,21.00406797,105.6774714,,
74_2_S39,STOP_74_2_S39,,21.00676492,105.6979339,,
74_2_S40,STOP_74_2_S40,,21.00988318,105.7113436,,
74_2_S41,STOP_74_2_S41,,21.0108665,105.7186434,,
74_2_S42,STOP_74_2_S42,,21.01014986,105.7316262,,
74_2_S43,STOP_74_2_S43,,21.00934989,105.7461428,,
74_2_S44,STOP_74_2_S44,,21.00834991,105.7513927,,
74_2_S45,STOP_74_2_S45,,21.00691662,105.7584759,,
74_2_S46,STOP_74_2_S46,,21.00506001,105.7675554,,
74_2_S47,STOP_74_2_S47,,21.01343314,105.7760088,,
74_2_S48,STOP_74_2_S48,,21.01673306,105.7806587,,
74_2_S49,STOP_74_2_S49,,21.01909967,105.7813587,,
74_2_S50,STOP_74_2_S50,,21.02314956,105.7788754,,
74_2_S51,STOP_74_2_S51,,21.02776612,105.7791088,,
74_2_S52,STOP_74_2_S52,,21.02834943,105.7783421,,
84_1_S1,STOP_84_1_S1,,21.02911607,105.7611758,,
84_1_S2,STOP_84_1_S2,,21.02956606,105.7631758,,
84_1_S3,STOP_84_1_S3,,21.02876608,105.7656757,,
84_1_S4,STOP_84_1_S4,,21.0253995,105.766859,,
84_1_S5,STOP_84_1_S5,,21.02523284,105.7674423,,
84_1_S6,STOP_84_1_S6,,21.0254495,105.7713756,,
84_1_S7,STOP_84_1_S7,,21.02746612,105.7737422,,
84_1_S8,STOP_84_1_S8,,21.02906608,105.7782921,,
84_1_S9,STOP_84_1_S9,,21.02801611,105.7783088,,
84_1_S10,STOP_84_1_S10,,21.0232329,105.7784088,,
84_1_S11,STOP_84_1_S11,,21.01885767,105.781103,,
84_1_S12,STOP_84_1_S12,,21.01975765,105.784909,,
84_1_S13,STOP_84_1_S13,,21.02233293,105.7905085,,
84_1_S14,STOP_84_1_S14,,21.01818303,105.7961417,,
84_1_S15,STOP_84_1_S15,,21.01519978,105.8011416,,
84_1_S16,STOP_84_1_S16,,21.01284784,105.8018986,,
84_1_S17,STOP_84_1_S17,,21.00963325,105.8044249,,
84_1_S18,STOP_84_1_S18,,21.00621667,105.8052915,,
84_1_S19,STOP_84_1_S19,,21.0065,105.8059745,,
84_1_S20,STOP_84_1_S20,,21.00779397,105.8079185,,
84_1_S21,STOP_84_1_S21,,21.01034991,105.811808,,
84_1_S22,STOP_84_1_S22,,21.01086656,105.8160746,,
84_1_S23,STOP_84_1_S23,,21.01023325,105.8228245,,
84_1_S24,STOP_84_1_S24,,21.00738332,105.8229745,,
84_1_S25,STOP_84_1_S25,,20.99931685,105.8217578,,
84_1_S26,STOP_84_1_S26,,20.99733357,105.8242244,,
84_1_S27,STOP_84_1_S27,,20.9964336,105.8299076,,
84_1_S28,STOP_84_1_S28,,20.99320035,105.8318909,,
84_1_S29,STOP_84_1_S29,,20.9885338,105.8347742,,
84_1_S30,STOP_84_1_S30,,20.98245062,105.8349242,,
84_1_S31,STOP_84_1_S31,,20.97640077,105.8357075,,
84_1_S32,STOP_84_1_S32,,20.97288419,105.8358075,,
84_1_S33,STOP_84_1_S33,,20.96990093,105.8308243,,
84_1_S34,STOP_84_1_S34,,20.96896761,105.827991,,
84_1_S35,STOP_84_1_S35,,20.96511304,105.8261381,,
84_1_S36,STOP_84_1_S36,,20.96383308,105.830239,,
84_1_S37,STOP_84_1_S37,,20.96386774,105.8303077,,
84_2_S1,STOP_84_2_S1,,20.96386774,105.8303077,,
84_2_S2,STOP_84_2_S2,,20.96525104,105.8264911,,
84_2_S3,STOP_84_2_S3,,20.96746765,105.8263411,,
84_2_S4,STOP_84_2_S4,,20.96988426,105.8312076,,
84_2_S5,STOP_84_2_S5,,20.97303418,105.8357742,,
84_2_S6,STOP_84_2_S6,,20.97726741,105.8358242,,
84_2_S7,STOP_84_2_S7,,20.98213162,105.8350679,,
84_2_S8,STOP_84_2_S8,,20.98878379,105.8348075,,
84_2_S9,STOP_84_2_S9,,20.99276736,105.8323079,,
84_2_S10,STOP_84_2_S10,,20.99613227,105.830103,,
84_2_S11,STOP_84_2_S11,,20.99743357,105.8240578,,
84_2_S12,STOP_84_2_S12,,20.99955418,105.8216692,,
84_2_S13,STOP_84_2_S13,,21.00306676,105.8217078,,
84_2_S14,STOP_84_2_S14,,21.00786664,105.8234911,,
84_2_S15,STOP_84_2_S15,,21.01008292,105.8232151,,
84_2_S16,STOP_84_2_S16,,21.01334984,105.8198412,,
84_2_S17,STOP_84_2_S17,,21.01179987,105.8165079,,
84_2_S18,STOP_84_2_S18,,21.01009991,105.8126414,,
84_2_S19,STOP_84_2_S19,,21.00758897,105.8071475,,
84_2_S20,STOP_84_2_S20,,21.00961659,105.8044749,,
84_2_S21,STOP_84_2_S21,,21.01479979,105.8016083,,
84_2_S22,STOP_84_2_S22,,21.01826636,105.7962584,,
84_2_S23,STOP_84_2_S23,,21.02227159,105.7907438,,
84_2_S24,STOP_84_2_S24,,21.01988298,105.7846253,,
84_2_S25,STOP_84_2_S25,,21.01909967,105.7813587,,
84_2_S26,STOP_84_2_S26,,21.02314956,105.7788754,,
84_2_S27,STOP_84_2_S27,,21.02776645,105.7793021,,
84_2_S28,STOP_84_2_S28,,21.02928641,105.7779651,,
84_2_S29,STOP_84_2_S29,,21.0267328,105.7731089,,
84_2_S30,STOP_84_2_S30,,21.0254755,105.7718732,,
84_2_S31,STOP_84_2_S31,,21.02906441,105.7657654,,
84_2_S32,STOP_84_2_S32,,21.03007338,105.7622625,,
84_2_S33,STOP_84_2_S33,,21.02911607,105.7611758,,
85_1_S1,STOP_85_1_S1,,21.0407658,105.7972417,,
85_1_S2,STOP_85_1_S2,,21.03150537,105.7923708,,
85_1_S3,STOP_85_1_S3,,21.02966941,105.7922548,,
85_1_S4,STOP_85_1_S4,,21.0261995,105.7916085,,
85_1_S5,STOP_85_1_S5,,21.02233293,105.7905085,,
85_1_S6,STOP_85_1_S6,,21.01868302,105.7910752,,
85_1_S7,STOP_85_1_S7,,21.01534977,105.7895919,,
85_1_S8,STOP_85_1_S8,,21.01093321,105.7931418,,
85_1_S9,STOP_85_1_S9,,21.00665599,105.7967207,,
85_1_S10,STOP_85_1_S10,,21.00348607,105.7992777,,
85_1_S11,STOP_85_1_S11,,21.00062614,105.7979807,,
85_1_S12,STOP_85_1_S12,,20.99833353,105.7946918,,
85_1_S13,STOP_85_1_S13,,20.99588358,105.7911252,,
85_1_S14,STOP_85_1_S14,,20.99431029,105.7888529,,
85_1_S15,STOP_85_1_S15,,20.99170035,105.7841753,,
85_1_S16,STOP_85_1_S16,,20.9858005,105.7801254,,
85_1_S17,STOP_85_1_S17,,20.9859145,105.783816,,
85_1_S18,STOP_85_1_S18,,20.98392855,105.7880549,,
85_1_S19,STOP_85_1_S19,,20.98065163,105.7877419,,
85_1_S20,STOP_85_1_S20,,20.97952566,105.786296,,
85_1_S21,STOP_85_1_S21,,20.97861735,105.7869586,,
85_1_S22,STOP_85_1_S22,,20.97633374,105.7888089,,
85_1_S23,STOP_85_1_S23,,20.97452378,105.786537,,
85_1_S24,STOP_85_1_S24,,20.9694509,105.7804088,,
85_1_S25,STOP_85_1_S25,,20.965255,105.7749932,,
85_1_S26,STOP_85_1_S26,,20.96505101,105.7717756,,
85_2_S1,STOP_85_2_S1,,20.96505101,105.7717756,,
85_2_S2,STOP_85_2_S2,,20.96336771,105.7686924,,
85_2_S3,STOP_85_2_S3,,20.96126777,105.7672424,,
85_2_S4,STOP_85_2_S4,,20.95995113,105.7718423,,
85_2_S5,STOP_85_2_S5,,20.96341772,105.7761755,,
85_2_S6,STOP_85_2_S6,,20.96640498,105.7764822,,
85_2_S7,STOP_85_2_S7,,20.97003422,105.7812587,,
85_2_S8,STOP_85_2_S8,,20.97487877,105.7871929,,
85_2_S9,STOP_85_2_S9,,20.97708405,105.7884252,,
85_2_S10,STOP_85_2_S10,,20.97986732,105.7872919,,
85_2_S11,STOP_85_2_S11,,20.98370155,105.7883879,,
85_2_S12,STOP_85_2_S12,,20.98594849,105.783729,,
85_2_S13,STOP_85_2_S13,,20.98603382,105.7802254,,
85_2_S14,STOP_85_2_S14,,20.99026705,105.782392,,
85_2_S15,STOP_85_2_S15,,20.99428362,105.7891586,,
85_2_S16,STOP_85_2_S16,,20.99595025,105.7915418,,
85_2_S17,STOP_85_2_S17,,20.9980082,105.7945648,,
85_2_S18,STOP_85_2_S18,,21.00036681,105.7980084,,
85_2_S19,STOP_85_2_S19,,21.00311674,105.799625,,
85_2_S20,STOP_85_2_S20,,21.00694998,105.7966084,,
85_2_S21,STOP_85_2_S21,,21.01095288,105.7931878,,
85_2_S22,STOP_85_2_S22,,21.01526977,105.7897189,,
85_2_S23,STOP_85_2_S23,,21.01828303,105.7909752,,
85_2_S24,STOP_85_2_S24,,21.02227159,105.7907438,,
85_2_S25,STOP_85_2_S25,,21.02634949,105.7915751,,
85_2_S26,STOP_85_2_S26,,21.02966941,105.7922548,,
85_2_S27,STOP_85_2_S27,,21.03471595,105.7906252,,
85_2_S28,STOP_85_2_S28,,21.0407658,105.7972417,,
86_1_S1,STOP_86_1_S1,,21.02403258,105.8412897,,
86_1_S2,STOP_86_1_S2,,21.02434958,105.8478076,,
86_1_S3,STOP_86_1_S3,,21.02719951,105.8533264,,
86_1_S4,STOP_86_1_S4,,21.03223139,105.8555124,,
86_1_S5,STOP_86_1_S5,,21.04151582,105.8495405,,
86_1_S6,STOP_86_1_S6,,21.04671569,105.8438573,,
86_1_S7,STOP_86_1_S7,,21.06183197,105.8324742,,
86_1_S8,STOP_86_1_S8,,21.08054816,105.8185745,,
86_1_S9,STOP_86_1_S9,,21.21217821,105.807158,,
86_1_S10,STOP_86_1_S10,,21.21451148,105.8028081,,
86_1_S11,STOP_86_1_S11,,21.2175614,105.792225,,
86_1_S12,STOP_86_1_S12,,21.21325484,105.8031414,,
86_2_S1,STOP_86_2_S1,,21.21325484,105.8031414,,
86_2_S2,STOP_86_2_S2,,21.21438381,105.7997695,,
86_2_S3,STOP_86_2_S3,,21.21777772,105.7910547,,
86_2_S4,STOP_86_2_S4,,21.21092291,105.8095473,,
86_2_S5,STOP_86_2_S5,,21.08066483,105.8183412,,
86_2_S6,STOP_86_2_S6,,21.060732,105.8329409,,
